Sales_ID,Sales_Line_Number,Date_ID,Transaction_DateTime,Document_ID,Product_ID,Customer_ID,Employee_ID,Business_Line_ID,Account_ID,Order_Number,Invoice_Number,Sales_Channel,Payment_Method,Payment_Status,Delivery_Method,Quantity,Unit_Price,Unit_Cost,Discount_Pct,Tax_Pct,Promotion_Code,Customer_Segment_Override,Sales_Region,Warehouse_Location,Created_By,Modified_By,Is_Return,Return_Reason,Notes,Gross_Amount,Discount_Amount,Net_Amount,Tax_Amount,Total_Amount,Cost_Amount,Profit_Amount,Profit_Margin_Pct,Created_Date,Modified_Date
69,1,20250828,2025-08-28 10:23:00,DOC004955,PRD00079,CUST000757,EMP00151,BL003,ACC10002,ORD-930478,INV-278638,Online,PayPal,Paid,Standard,57,307.03,78.3,5,19,FIRST_ORDER,,South,WH_Cluj,EMP00086,EMP00165,0,,,17500.71,875.04,16625.67,3158.88,19784.55,4463.1,12162.57,73.16,2025-08-28 00:00:00,2025-08-29 00:00:00
70,7,20240306,2024-03-06 13:12:00,DOC001990,PRD00218,CUST000373,EMP00152,BL003,ACC10002,ORD-896648,INV-917649,Phone,Credit Card,Paid,Pickup,83,400.79,437.64,0,19,BLACK_FRIDAY,,Central,WH_Cluj,EMP00126,EMP00169,0,,,33265.57,0,33265.57,6320.46,39586.03,36324.12,-3058.55,-9.19,2024-03-06 00:00:00,2024-03-09 00:00:00
71,7,20240225,2024-02-25 19:39:00,DOC000647,PRD00379,CUST000113,EMP00152,BL006,ACC10001,ORD-232380,INV-943164,Online,PayPal,Partial,Standard,60,263.72,19.99,0,19,BLACK_FRIDAY,,Central,WH_Bucharest,EMP00027,EMP00080,0,,,15823.2,0,15823.2,3006.41,18829.61,1199.4,14623.8,92.42,2024-02-25 00:00:00,2024-02-25 00:00:00
72,6,20230511,2023-05-11 14:27:00,DOC003373,PRD00236,CUST000542,EMP00049,BL001,ACC10001,ORD-428422,INV-490537,Online,Credit Card,Paid,Pickup,57,258.08,494.94,0,19,FIRST_ORDER,,Central,WH_Bucharest,EMP00235,EMP00190,0,,,14710.56,0,14710.56,2795.01,17505.57,28211.58,-13501.02,-91.78,2023-05-11 00:00:00,2023-05-15 00:00:00
73,10,20240731,2024-07-31 10:45:00,DOC000859,PRD00484,CUST000759,EMP00037,BL001,ACC10001,ORD-655208,INV-431825,Mobile App,PayPal,Partial,Standard,63,401.7,129.95,5,19,SUMMER23,,East,WH_Bucharest,EMP00062,EMP00118,0,Defective,,25307.1,1265.36,24041.74,4567.93,28609.67,8186.85,15854.89,65.95,2024-07-31 00:00:00,2024-08-04 00:00:00
74,2,20240623,2024-06-23 12:02:00,DOC004250,PRD00079,CUST000492,EMP00152,BL003,ACC10001,ORD-544307,INV-707053,In-Store,PayPal,Pending,Same-Day,67,209.61,267.31,10,19,,VIP,South,WH_Timisoara,EMP00033,EMP00173,0,Customer Changed Mind,,14043.87,1404.39,12639.48,2401.5,15040.98,17909.77,-5270.29,-41.7,2024-06-23 00:00:00,2024-06-23 00:00:00
75,2,20230505,2023-05-05 08:35:00,DOC000921,PRD00177,CUST000512,EMP00003,BL002,ACC10002,ORD-521056,INV-687005,Mobile App,Credit Card,Paid,Standard,23,622.01,453.76,10,19,BLACK_FRIDAY,,East,WH_Cluj,EMP00055,EMP00064,0,,,14306.23,1430.62,12875.61,2446.37,15321.98,10436.48,2439.13,18.94,2023-05-05 00:00:00,2023-05-09 00:00:00
76,6,20250722,2025-07-22 18:10:00,DOC002959,PRD00242,CUST000991,EMP00081,BL005,ACC10001,ORD-513190,INV-968872,Phone,Cash,Paid,Express,69,313.82,200.4,0,19,FIRST_ORDER,,North,WH_Bucharest,EMP00175,EMP00177,0,,Gift Wrap,21653.58,0,21653.58,4114.18,25767.76,13827.6,7825.98,36.14,2025-07-22 00:00:00,2025-07-24 00:00:00
77,9,20240814,2024-08-14 10:38:00,DOC000783,PRD00406,CUST000412,EMP00003,BL002,ACC10001,ORD-164673,INV-417783,In-Store,Credit Card,Paid,Pickup,19,621.67,144.92,5,19,,,West,WH_Cluj,EMP00171,EMP00237,0,,,11811.73,590.59,11221.14,2132.02,13353.16,2753.48,8467.66,75.46,2024-08-14 00:00:00,2024-08-15 00:00:00
78,5,20241005,2024-10-05 19:20:00,DOC003153,PRD00165,CUST000236,EMP00055,BL005,ACC10001,ORD-110237,INV-701316,Phone,Credit Card,Paid,Express,46,625.35,15.83,0,19,BLACK_FRIDAY,,East,WH_Cluj,EMP00174,EMP00184,0,,,28766.1,0,28766.1,5465.56,34231.66,728.18,28037.92,97.47,2024-10-05 00:00:00,2024-10-05 00:00:00
79,7,20231124,2023-11-24 15:36:00,DOC003918,PRD00394,CUST000689,EMP00109,BL003,ACC10002,ORD-355241,INV-450748,Online,Credit Card,Paid,Standard,16,897.16,449.72,10,19,,,East,WH_Bucharest,EMP00020,EMP00041,0,,,14354.56,1435.46,12919.1,2454.63,15373.73,7195.52,5723.58,44.3,2023-11-24 00:00:00,2023-11-26 00:00:00
80,2,20250322,2025-03-22 10:01:00,DOC002595,PRD00276,CUST000605,EMP00113,BL006,ACC10002,ORD-881178,INV-663250,Online,Bank Transfer,Paid,Express,24,572.01,282.63,10,19,,,Central,WH_Timisoara,EMP00198,EMP00005,0,,Special Instructions,13728.24,1372.82,12355.42,2347.53,14702.95,6783.12,5572.3,45.1,2025-03-22 00:00:00,2025-03-22 00:00:00
81,6,20230215,2023-02-15 15:05:00,DOC000840,PRD00352,CUST000169,EMP00109,BL006,ACC10001,ORD-303368,INV-476590,Mobile App,Credit Card,Paid,Standard,68,842.83,69.18,15,19,,,West,WH_Timisoara,EMP00008,EMP00237,0,Wrong Item,,57312.44,8596.87,48715.57,9255.96,57971.53,4704.24,44011.33,90.34,2023-02-15 00:00:00,2023-02-15 00:00:00
82,6,20230325,2023-03-25 16:51:00,DOC001783,PRD00329,CUST000598,EMP00098,BL001,ACC10001,ORD-113103,INV-946132,Online,Bank Transfer,Paid,Standard,39,719.73,402.15,25,19,,,North,WH_Bucharest,EMP00104,EMP00022,0,,,28069.47,7017.37,21052.1,3999.9,25052,15683.85,5368.25,25.5,2023-03-25 00:00:00,2023-03-29 00:00:00
83,10,20250304,2025-03-04 13:04:00,DOC001088,PRD00178,CUST000109,EMP00013,BL001,ACC10001,ORD-340709,INV-518983,Online,Cash,Paid,Standard,85,171.56,158.37,10,19,LOYALTY10,,West,WH_Timisoara,EMP00200,EMP00244,0,,,14582.6,1458.26,13124.34,2493.62,15617.96,13461.45,-337.11,-2.57,2025-03-04 00:00:00,2025-03-04 00:00:00
84,6,20231218,2023-12-18 14:46:00,DOC000632,PRD00159,CUST000305,EMP00152,BL001,ACC10001,ORD-672312,INV-122975,Partner,Crypto,Paid,Pickup,65,118.23,8.61,10,19,,,South,WH_Cluj,EMP00191,EMP00194,0,,,7684.95,768.5,6916.45,1314.13,8230.58,559.65,6356.8,91.91,2023-12-18 00:00:00,2023-12-22 00:00:00
85,6,20251102,2025-11-02 13:42:00,DOC000113,PRD00300,CUST000157,EMP00126,BL002,ACC10001,ORD-998919,INV-423250,Phone,Credit Card,Paid,Pickup,19,879.39,214.13,0,19,,,South,WH_Cluj,EMP00021,EMP00220,1,,,16708.41,0,16708.41,3174.6,19883.01,4068.47,12639.94,75.65,2025-11-02 00:00:00,2025-11-05 00:00:00
86,4,20240928,2024-09-28 15:31:00,DOC004728,PRD00488,CUST000641,EMP00214,BL001,ACC10002,ORD-443848,INV-302042,Mobile App,Credit Card,Paid,Express,23,66.32,389.08,25,19,,,West,WH_Cluj,EMP00208,EMP00050,0,,,1525.36,381.34,1144.02,217.36,1361.38,8948.84,-7804.82,-682.23,2024-09-28 00:00:00,2024-09-29 00:00:00
87,5,20230822,2023-08-22 14:36:00,DOC000854,PRD00031,CUST000981,EMP00168,BL005,ACC10002,ORD-310278,INV-322179,Mobile App,Credit Card,Paid,Standard,31,254.78,404.55,5,19,,VIP,East,WH_Cluj,EMP00109,EMP00050,0,,,7898.18,394.91,7503.27,1425.62,8928.89,12541.05,-5037.78,-67.14,2023-08-22 00:00:00,2023-08-23 00:00:00
88,4,20251210,2025-12-10 17:49:00,DOC003292,PRD00476,CUST000287,EMP00193,BL001,ACC10001,ORD-921325,INV-963327,In-Store,Bank Transfer,Pending,Same-Day,7,673.76,241.21,0,19,SUMMER23,,West,WH_Timisoara,EMP00204,EMP00027,0,,,4716.32,0,4716.32,896.1,5612.42,1688.47,3027.85,64.2,2025-12-10 00:00:00,2025-12-13 00:00:00
89,6,20250219,2025-02-19 08:39:00,DOC004888,PRD00331,CUST000283,EMP00051,BL003,ACC10002,ORD-282666,INV-117172,In-Store,Credit Card,Paid,Same-Day,23,637.47,468.03,5,19,SUMMER23,,East,WH_Timisoara,EMP00041,EMP00247,0,,,14661.81,733.09,13928.72,2646.46,16575.18,10764.69,3164.03,22.72,2025-02-19 00:00:00,2025-02-22 00:00:00
90,9,20241111,2024-11-11 10:10:00,DOC004096,PRD00484,CUST000291,EMP00113,BL001,ACC10001,ORD-654763,INV-672187,Online,Credit Card,Paid,Pickup,76,899.1,498.88,0,19,SUMMER23,,West,WH_Bucharest,EMP00148,EMP00158,0,,,68331.6,0,68331.6,12983,81314.6,37914.88,30416.72,44.51,2024-11-11 00:00:00,2024-11-13 00:00:00
91,5,20250721,2025-07-21 10:16:00,DOC002607,PRD00041,CUST000008,EMP00152,BL002,ACC10002,ORD-732530,INV-291227,Online,Cash,Paid,Standard,30,267.34,49.4,5,19,LOYALTY10,VIP,West,WH_Bucharest,EMP00036,EMP00110,0,,,8020.2,401.01,7619.19,1447.65,9066.84,1482,6137.19,80.55,2025-07-21 00:00:00,2025-07-24 00:00:00
92,5,20250510,2025-05-10 10:13:00,DOC004490,PRD00004,CUST000040,EMP00232,BL002,ACC10002,ORD-262473,INV-272069,In-Store,Credit Card,Pending,Pickup,47,271.47,24.84,10,19,,,East,WH_Timisoara,EMP00094,EMP00186,0,,Gift Wrap,12759.09,1275.91,11483.18,2181.8,13664.98,1167.48,10315.7,89.83,2025-05-10 00:00:00,2025-05-13 00:00:00
93,3,20230528,2023-05-28 11:01:00,DOC002785,PRD00370,CUST000954,EMP00013,BL003,ACC10002,ORD-491387,INV-674645,Online,Bank Transfer,Paid,Express,39,366.39,268.42,10,19,,VIP,West,WH_Timisoara,EMP00116,EMP00203,0,,,14289.21,1428.92,12860.29,2443.46,15303.75,10468.38,2391.91,18.6,2023-05-28 00:00:00,2023-06-01 00:00:00
94,7,20231027,2023-10-27 08:38:00,DOC000557,PRD00270,CUST000712,EMP00113,BL004,ACC10001,ORD-893652,INV-110052,Phone,Bank Transfer,Paid,Same-Day,36,990.28,297.59,0,19,,VIP,South,WH_Cluj,EMP00109,EMP00179,0,,Rush Order,35650.08,0,35650.08,6773.52,42423.6,10713.24,24936.84,69.95,2023-10-27 00:00:00,2023-10-27 00:00:00
95,5,20240702,2024-07-02 18:54:00,DOC003516,PRD00174,CUST000134,EMP00014,BL002,ACC10002,ORD-579954,INV-865894,In-Store,Credit Card,Paid,Standard,15,77.72,24.66,25,19,BLACK_FRIDAY,VIP,North,WH_Cluj,EMP00209,EMP00106,0,,,1165.8,291.45,874.35,166.13,1040.48,369.9,504.45,57.69,2024-07-02 00:00:00,2024-07-02 00:00:00
96,2,20250904,2025-09-04 09:17:00,DOC000287,PRD00310,CUST000655,EMP00229,BL004,ACC10001,ORD-259644,INV-743436,Mobile App,PayPal,Paid,Standard,33,356.28,188.35,5,19,FIRST_ORDER,,West,WH_Timisoara,EMP00195,EMP00221,0,,,11757.24,587.86,11169.38,2122.18,13291.56,6215.55,4953.83,44.35,2025-09-04 00:00:00,2025-09-07 00:00:00
97,9,20240118,2024-01-18 19:32:00,DOC003096,PRD00477,CUST000789,EMP00043,BL003,ACC10001,ORD-233676,INV-594190,In-Store,Crypto,Paid,Express,35,116.84,345.63,5,19,,,East,WH_Timisoara,EMP00223,EMP00065,0,,,4089.4,204.47,3884.93,738.14,4623.07,12097.05,-8212.12,-211.38,2024-01-18 00:00:00,2024-01-20 00:00:00
98,5,20250310,2025-03-10 12:29:00,DOC002460,PRD00092,CUST000933,EMP00190,BL001,ACC10002,ORD-389814,INV-780434,Partner,Bank Transfer,Paid,Standard,94,782.98,179.87,0,19,,,South,WH_Timisoara,EMP00095,EMP00212,0,,,73600.12,0,73600.12,13984.02,87584.14,16907.78,56692.34,77.03,2025-03-10 00:00:00,2025-03-12 00:00:00
99,7,20240617,2024-06-17 18:14:00,DOC000769,PRD00384,CUST000710,EMP00026,BL006,ACC10001,ORD-172635,INV-494786,Online,Bank Transfer,Pending,Standard,90,258.95,179.56,10,19,SUMMER23,,South,WH_Timisoara,EMP00171,EMP00106,0,,,23305.5,2330.55,20974.95,3985.24,24960.19,16160.4,4814.55,22.95,2024-06-17 00:00:00,2024-06-21 00:00:00
100,7,20240723,2024-07-23 13:28:00,DOC004156,PRD00089,CUST000310,EMP00036,BL004,ACC10002,ORD-371439,INV-787900,Online,PayPal,Paid,Standard,95,60.33,409.41,25,19,,,West,WH_Cluj,EMP00039,EMP00119,0,,,5731.35,1432.84,4298.51,816.72,5115.23,38893.95,-34595.44,-804.82,2024-07-23 00:00:00,2024-07-27 00:00:00
101,10,20250719,2025-07-19 16:25:00,DOC000814,PRD00087,CUST000413,EMP00002,BL003,ACC10001,ORD-260484,INV-569965,In-Store,Bank Transfer,Paid,Standard,23,497.19,23.38,10,19,,,Central,WH_Bucharest,EMP00236,EMP00168,1,,Rush Order,11435.37,1143.54,10291.83,1955.45,12247.28,537.74,9754.09,94.78,2025-07-19 00:00:00,2025-07-22 00:00:00
102,8,20230825,2023-08-25 09:00:00,DOC001993,PRD00033,CUST000954,EMP00013,BL004,ACC10002,ORD-430299,INV-967554,Online,Cash,Paid,Standard,73,642.85,429.68,10,19,,,South,WH_Cluj,EMP00015,EMP00200,0,Customer Changed Mind,,46928.05,4692.8,42235.25,8024.7,50259.95,31366.64,10868.61,25.73,2023-08-25 00:00:00,2023-08-26 00:00:00
103,4,20250823,2025-08-23 19:16:00,DOC003168,PRD00414,CUST000857,EMP00098,BL004,ACC10002,ORD-275674,INV-221169,Phone,Credit Card,Paid,Standard,58,836.22,25.91,0,19,BLACK_FRIDAY,,East,WH_Cluj,EMP00178,EMP00198,0,,,48500.76,0,48500.76,9215.14,57715.9,1502.78,46997.98,96.9,2025-08-23 00:00:00,2025-08-26 00:00:00
104,7,20241201,2024-12-01 16:53:00,DOC000153,PRD00137,CUST000983,EMP00003,BL001,ACC10001,ORD-213831,INV-436559,In-Store,Cash,Paid,Standard,28,23.93,11.27,20,19,BLACK_FRIDAY,,South,WH_Cluj,EMP00138,EMP00060,0,,,670.04,134.01,536.03,101.85,637.88,315.56,220.47,41.13,2024-12-01 00:00:00,2024-12-01 00:00:00
105,3,20250123,2025-01-23 14:57:00,DOC003705,PRD00166,CUST000230,EMP00043,BL006,ACC10002,ORD-333728,INV-194869,In-Store,Bank Transfer,Pending,Standard,43,757.46,209.53,20,19,BLACK_FRIDAY,,Central,WH_Cluj,EMP00103,EMP00220,0,,,32570.78,6514.16,26056.62,4950.76,31007.38,9009.79,17046.83,65.42,2025-01-23 00:00:00,2025-01-26 00:00:00
106,9,20240728,2024-07-28 16:59:00,DOC003790,PRD00089,CUST000091,EMP00193,BL002,ACC10002,ORD-353805,INV-554375,In-Store,Credit Card,Paid,Standard,86,149.64,7.67,20,19,,,East,WH_Cluj,EMP00050,EMP00107,0,,,12869.04,2573.81,10295.23,1956.09,12251.32,659.62,9635.61,93.59,2024-07-28 00:00:00,2024-07-31 00:00:00
107,8,20250814,2025-08-14 11:38:00,DOC000788,PRD00082,CUST000618,EMP00037,BL004,ACC10002,ORD-855443,INV-540221,Mobile App,Cash,Paid,Express,5,769.91,80.22,10,19,BLACK_FRIDAY,,Central,WH_Cluj,EMP00106,EMP00032,0,,,3849.55,384.96,3464.59,658.27,4122.86,401.1,3063.49,88.42,2025-08-14 00:00:00,2025-08-17 00:00:00
108,10,20251013,2025-10-13 14:47:00,DOC002678,PRD00043,CUST000087,EMP00126,BL005,ACC10001,ORD-636804,INV-209885,Online,Credit Card,Paid,Pickup,14,162.75,177.21,0,19,,VIP,South,WH_Cluj,EMP00076,EMP00193,1,Wrong Item,Gift Wrap,2278.5,0,2278.5,432.92,2711.42,2480.94,-202.44,-8.88,2025-10-13 00:00:00,2025-10-15 00:00:00
109,9,20250209,2025-02-09 08:01:00,DOC001231,PRD00135,CUST000275,EMP00193,BL001,ACC10002,ORD-392760,INV-941769,Online,PayPal,Partial,Standard,7,308.54,177.53,0,19,FIRST_ORDER,,Central,WH_Bucharest,EMP00088,EMP00042,0,,,2159.78,0,2159.78,410.36,2570.14,1242.71,917.07,42.46,2025-02-09 00:00:00,2025-02-09 00:00:00
110,2,20230811,2023-08-11 15:14:00,DOC000600,PRD00344,CUST000604,EMP00081,BL005,ACC10002,ORD-580544,INV-212874,Mobile App,Credit Card,Paid,Pickup,99,61.98,67.43,10,19,,,North,WH_Bucharest,EMP00109,EMP00173,0,,,6136.02,613.6,5522.42,1049.26,6571.68,6675.57,-1153.15,-20.88,2023-08-11 00:00:00,2023-08-15 00:00:00
111,4,20240710,2024-07-10 14:21:00,DOC004120,PRD00296,CUST000768,EMP00187,BL001,ACC10002,ORD-225912,INV-313134,In-Store,Credit Card,Paid,Standard,53,380.79,377.62,0,19,FIRST_ORDER,,West,WH_Bucharest,EMP00069,EMP00187,0,,,20181.87,0,20181.87,3834.56,24016.43,20013.86,168.01,0.83,2024-07-10 00:00:00,2024-07-10 00:00:00
112,1,20250629,2025-06-29 14:19:00,DOC003173,PRD00341,CUST000546,EMP00049,BL001,ACC10001,ORD-330421,INV-869800,Partner,Cash,Paid,Express,79,252.75,257.46,0,19,FIRST_ORDER,,West,WH_Bucharest,EMP00168,EMP00214,0,,,19967.25,0,19967.25,3793.78,23761.03,20339.34,-372.09,-1.86,2025-06-29 00:00:00,2025-06-29 00:00:00
113,8,20230930,2023-09-30 09:28:00,DOC003199,PRD00119,CUST000570,EMP00187,BL006,ACC10001,ORD-239074,INV-886963,In-Store,Credit Card,Paid,Standard,83,133.77,364.18,20,19,BLACK_FRIDAY,VIP,North,WH_Timisoara,EMP00035,EMP00174,0,,,11102.91,2220.58,8882.33,1687.64,10569.97,30226.94,-21344.61,-240.3,2023-09-30 00:00:00,2023-10-03 00:00:00
114,4,20240305,2024-03-05 17:24:00,DOC002424,PRD00318,CUST000711,EMP00051,BL002,ACC10001,ORD-779106,INV-992739,In-Store,Credit Card,Paid,Standard,3,297.59,210.53,10,19,LOYALTY10,,Central,WH_Timisoara,EMP00047,EMP00025,0,,,892.77,89.28,803.49,152.66,956.15,631.59,171.9,21.39,2024-03-05 00:00:00,2024-03-05 00:00:00
115,4,20240606,2024-06-06 16:42:00,DOC002131,PRD00183,CUST000243,EMP00249,BL005,ACC10001,ORD-609386,INV-831968,In-Store,Cash,Paid,Standard,82,17.98,30.4,0,19,FIRST_ORDER,,North,WH_Timisoara,EMP00006,EMP00004,0,,,1474.36,0,1474.36,280.13,1754.49,2492.8,-1018.44,-69.08,2024-06-06 00:00:00,2024-06-08 00:00:00
116,7,20250817,2025-08-17 18:55:00,DOC004700,PRD00035,CUST000397,EMP00037,BL004,ACC10001,ORD-174282,INV-933720,Mobile App,Bank Transfer,Paid,Standard,13,879.84,459.95,0,19,,,East,WH_Cluj,EMP00059,EMP00183,0,,Special Instructions,11437.92,0,11437.92,2173.2,13611.12,5979.35,5458.57,47.72,2025-08-17 00:00:00,2025-08-20 00:00:00
117,6,20250628,2025-06-28 15:23:00,DOC000795,PRD00171,CUST000260,EMP00014,BL001,ACC10002,ORD-525907,INV-557105,Phone,Credit Card,Paid,Express,77,453.95,71.72,0,19,,,North,WH_Cluj,EMP00249,EMP00042,0,,,34954.15,0,34954.15,6641.29,41595.44,5522.44,29431.71,84.2,2025-06-28 00:00:00,2025-06-28 00:00:00
118,3,20240326,2024-03-26 08:33:00,DOC001301,PRD00011,CUST000907,EMP00168,BL006,ACC10002,ORD-604708,INV-291811,Phone,Credit Card,Partial,Standard,93,449.77,75.73,10,19,,VIP,South,WH_Bucharest,EMP00191,EMP00105,0,,,41828.61,4182.86,37645.75,7152.69,44798.44,7042.89,30602.86,81.29,2024-03-26 00:00:00,2024-03-27 00:00:00
119,8,20251008,2025-10-08 18:42:00,DOC002409,PRD00386,CUST000178,EMP00193,BL005,ACC10001,ORD-994315,INV-252262,Partner,Credit Card,Paid,Same-Day,3,661.79,150.08,5,19,LOYALTY10,,East,WH_Bucharest,EMP00133,EMP00163,0,,,1985.37,99.27,1886.1,358.36,2244.46,450.24,1435.86,76.13,2025-10-08 00:00:00,2025-10-08 00:00:00
120,2,20230211,2023-02-11 08:20:00,DOC004565,PRD00335,CUST000533,EMP00037,BL005,ACC10002,ORD-931000,INV-307117,Phone,Cash,Paid,Pickup,58,175.25,268.52,0,19,,VIP,North,WH_Cluj,EMP00133,EMP00066,0,,Gift Wrap,10164.5,0,10164.5,1931.26,12095.76,15574.16,-5409.66,-53.22,2023-02-11 00:00:00,2023-02-12 00:00:00
121,1,20230404,2023-04-04 12:47:00,DOC002100,PRD00079,CUST000572,EMP00049,BL002,ACC10002,ORD-629701,INV-885660,In-Store,Cash,Pending,Standard,90,855.4,159.06,5,19,,,North,WH_Cluj,EMP00146,EMP00084,0,Wrong Item,,76986,3849.3,73136.7,13895.97,87032.67,14315.4,58821.3,80.43,2023-04-04 00:00:00,2023-04-07 00:00:00
122,2,20240430,2024-04-30 09:01:00,DOC003220,PRD00133,CUST000405,EMP00098,BL005,ACC10001,ORD-414036,INV-185799,Phone,Credit Card,Paid,Express,35,103.96,320.62,0,19,,VIP,North,WH_Cluj,EMP00066,EMP00106,0,,,3638.6,0,3638.6,691.33,4329.93,11221.7,-7583.1,-208.41,2024-04-30 00:00:00,2024-05-02 00:00:00
123,9,20240531,2024-05-31 08:50:00,DOC001404,PRD00372,CUST000683,EMP00058,BL004,ACC10001,ORD-757119,INV-887705,Mobile App,Bank Transfer,Paid,Express,57,418.28,275.88,5,19,,,Central,WH_Cluj,EMP00050,EMP00113,0,,,23841.96,1192.1,22649.86,4303.47,26953.33,15725.16,6924.7,30.57,2024-05-31 00:00:00,2024-06-01 00:00:00
124,5,20241217,2024-12-17 17:15:00,DOC003742,PRD00168,CUST000045,EMP00018,BL005,ACC10002,ORD-133372,INV-203793,Online,Cash,Pending,Pickup,68,748.67,328.02,0,19,BLACK_FRIDAY,Corporate,South,WH_Bucharest,EMP00111,EMP00047,0,,,50909.56,0,50909.56,9672.82,60582.38,22305.36,28604.2,56.19,2024-12-17 00:00:00,2024-12-21 00:00:00
125,5,20240513,2024-05-13 19:39:00,DOC002921,PRD00464,CUST000554,EMP00249,BL002,ACC10001,ORD-938600,INV-153541,Online,Credit Card,Paid,Standard,88,424.17,51.17,5,19,,,North,WH_Cluj,EMP00242,EMP00196,0,,,37326.96,1866.35,35460.61,6737.52,42198.13,4502.96,30957.65,87.3,2024-05-13 00:00:00,2024-05-17 00:00:00
126,6,20240106,2024-01-06 18:20:00,DOC004916,PRD00236,CUST000410,EMP00190,BL001,ACC10001,ORD-122921,INV-595504,In-Store,Bank Transfer,Paid,Standard,73,362.15,467.62,25,19,,Corporate,Central,WH_Cluj,EMP00152,EMP00025,0,,,26436.95,6609.24,19827.71,3767.26,23594.97,34136.26,-14308.55,-72.16,2024-01-06 00:00:00,2024-01-07 00:00:00
127,3,20250907,2025-09-07 15:51:00,DOC001993,PRD00302,CUST000927,EMP00098,BL005,ACC10001,ORD-938070,INV-582105,In-Store,Bank Transfer,Paid,Standard,77,618.51,193.07,5,19,,,West,WH_Timisoara,EMP00191,EMP00155,0,,,47625.27,2381.26,45244.01,8596.36,53840.37,14866.39,30377.62,67.14,2025-09-07 00:00:00,2025-09-09 00:00:00
128,1,20241129,2024-11-29 19:36:00,DOC000435,PRD00021,CUST000177,EMP00190,BL005,ACC10002,ORD-648749,INV-652881,Online,Cash,Pending,Standard,91,851.81,359.42,0,19,LOYALTY10,,South,WH_Bucharest,EMP00195,EMP00197,0,,,77514.71,0,77514.71,14727.79,92242.5,32707.22,44807.49,57.81,2024-11-29 00:00:00,2024-12-02 00:00:00
129,8,20240429,2024-04-29 11:07:00,DOC001578,PRD00493,CUST000383,EMP00013,BL003,ACC10001,ORD-285852,INV-764764,Mobile App,Credit Card,Paid,Pickup,52,687.15,26.4,0,19,,,Central,WH_Timisoara,EMP00072,EMP00246,0,,Rush Order,35731.8,0,35731.8,6789.04,42520.84,1372.8,34359,96.16,2024-04-29 00:00:00,2024-04-29 00:00:00
130,7,20241026,2024-10-26 09:57:00,DOC004972,PRD00137,CUST000708,EMP00013,BL004,ACC10002,ORD-474254,INV-665401,In-Store,PayPal,Paid,Express,2,169.53,414.97,0,19,SUMMER23,,South,WH_Timisoara,EMP00075,EMP00167,0,,,339.06,0,339.06,64.42,403.48,829.94,-490.88,-144.78,2024-10-26 00:00:00,2024-10-29 00:00:00
131,8,20240919,2024-09-19 12:13:00,DOC001165,PRD00327,CUST000515,EMP00232,BL006,ACC10002,ORD-727046,INV-898322,In-Store,Credit Card,Paid,Express,84,625.4,295.47,15,19,,,Central,WH_Cluj,EMP00150,EMP00144,0,,Rush Order,52533.6,7880.04,44653.56,8484.18,53137.74,24819.48,19834.08,44.42,2024-09-19 00:00:00,2024-09-21 00:00:00
132,9,20250101,2025-01-01 19:45:00,DOC003084,PRD00155,CUST000807,EMP00187,BL004,ACC10002,ORD-620531,INV-423240,Phone,Credit Card,Paid,Standard,79,968.11,21.56,0,19,,,East,WH_Timisoara,EMP00002,EMP00238,0,,,76480.69,0,76480.69,14531.33,91012.02,1703.24,74777.45,97.77,2025-01-01 00:00:00,2025-01-04 00:00:00
133,2,20230711,2023-07-11 18:54:00,DOC001217,PRD00273,CUST000048,EMP00058,BL006,ACC10001,ORD-896484,INV-635235,Online,Credit Card,Paid,Same-Day,12,524.9,26.54,10,19,,,North,WH_Cluj,EMP00117,EMP00246,0,,,6298.8,629.88,5668.92,1077.09,6746.01,318.48,5350.44,94.38,2023-07-11 00:00:00,2023-07-15 00:00:00
134,5,20250415,2025-04-15 19:21:00,DOC000795,PRD00066,CUST000149,EMP00168,BL006,ACC10002,ORD-170470,INV-509819,Online,Credit Card,Paid,Express,2,346.67,166.16,0,19,,,South,WH_Timisoara,EMP00248,EMP00083,0,,,693.34,0,693.34,131.73,825.07,332.32,361.02,52.07,2025-04-15 00:00:00,2025-04-16 00:00:00
135,2,20251206,2025-12-06 13:17:00,DOC003892,PRD00232,CUST000230,EMP00043,BL004,ACC10002,ORD-755719,INV-930049,Mobile App,Credit Card,Overdue,Pickup,39,623.29,123.78,0,19,,,East,WH_Timisoara,EMP00017,EMP00195,0,,,24308.31,0,24308.31,4618.58,28926.89,4827.42,19480.89,80.14,2025-12-06 00:00:00,2025-12-07 00:00:00
136,8,20230507,2023-05-07 15:57:00,DOC002691,PRD00026,CUST000018,EMP00232,BL006,ACC10002,ORD-816597,INV-480077,Phone,PayPal,Paid,Express,55,72.85,488.5,5,19,SUMMER23,,North,WH_Cluj,EMP00190,EMP00246,1,,,4006.75,200.34,3806.41,723.22,4529.63,26867.5,-23061.09,-605.85,2023-05-07 00:00:00,2023-05-07 00:00:00
137,4,20241227,2024-12-27 14:04:00,DOC004545,PRD00365,CUST000481,EMP00003,BL005,ACC10002,ORD-793047,INV-286577,Online,Bank Transfer,Paid,Standard,80,755.29,281.88,0,19,LOYALTY10,VIP,East,WH_Bucharest,EMP00099,EMP00044,0,,,60423.2,0,60423.2,11480.41,71903.61,22550.4,37872.8,62.68,2024-12-27 00:00:00,2024-12-29 00:00:00
